"name","address","phone","website","profileUrl","isPremiumMember"
"Ukrainian Shipping Service","Puskinskaya , Odessa, Ukraine, 65000","","","https://www.freightnet.com/profile/87530.htm","No"
"Alterius LCL","Borispolskaya street 7 ,  Krymskogo 27-a, Kiev, Ukraine, 02660","","","https://www.freightnet.com/profile/63081.htm","No"
"Duke Active Ltd","Suite 5, Section 2 , 4B Shevchenko Lane, Odessa, Odessakaya Oblast, 65044","","","https://www.freightnet.com/profile/21632.htm","No"
