"name","address","phone","website","profileUrl","isPremiumMember"
"Dridi transit et assistance","El Mourouj 5 , Ben arous, Ben Arous tunis, 2074","","","https://www.freightnet.com/profile/265111.htm","No"
"AMATAB & co","rue remada sfax , sfax, sfax, 3000","","","https://www.freightnet.com/profile/243672.htm","No"
