"name","address","phone","website","profileUrl","isPremiumMember"
"Team Allied Relocations Ltd","Plot No. 11, Mwalule Road , Off - Makishi Road, Northmead, Lusaka, Zambia, 10101","","","https://www.freightnet.com/profile/142654.htm","No"
