"name","address","phone","website","profileUrl","isPremiumMember"
"Cargo LLC","Armenia, 0070, Yerevan, Yervand Kochar, 17/1 , Yerevan, Armenia, 0070","","","https://www.freightnet.com/profile/157180.htm","No"
"Logistream LLC","Chekhov str. 27 , Yerevan, Yerevan, 0039","","","https://www.freightnet.com/profile/264252.htm","No"
"Avia-Git Group LLC","1 Zakyan str. , Yerevan, Armenia, 0010","","","https://www.freightnet.com/profile/155023.htm","No"
