"name","address","phone","website","profileUrl","isPremiumMember"
"VEDEXPRESS LLC","Novorossiysk, Saint Petersburg, Moscow, Russia, 192029","M: +79375289999","http://vedexpress.com/","https://www.freightnet.com/profile/138721.htm","Yes"
"FBroker logistic","Moskovskiy prospect 91  , Saint-Petersburg, Russia, 196084","","","https://www.freightnet.com/profile/167951.htm","No"
"Marine Survey Agency","Uritskogo 34 , Nakhodka, Russia, 692905","","","https://www.freightnet.com/profile/137776.htm","No"
"Strela","ul. Sokolovo-Mesherskaya, d.14 , Moscow, Russian Federation, 125466","","","https://www.freightnet.com/profile/92217.htm","No"
"CargoAirBroker Ltd","Ivakino Quartal, CIC ""Olimpiets""  , Khimkinsky District, Moscow City, 141400","","","https://www.freightnet.com/profile/21375.htm","No"
