"name","address","phone","website","profileUrl","isPremiumMember"
"Blue Dolphins Containers","P.O Box 96   , Tesvikiye, Istanbul, 80200","","","https://www.freightnet.com/profile/17303.htm","No"
"Rock Ltd","Cubuklu kanlica yolu No. 36 , Kavacik, Beykoz, Istanbul, TR, 34813","","","https://www.freightnet.com/profile/20064.htm","No"
