"name","address","phone","website","profileUrl","isPremiumMember"
"Sun shop","6 miles , Boss boss, Chibombo, Lusaka, Lusaka","","","https://www.freightnet.com/profile/244766.htm","No"
"Newage Transporters Limited","Plot 2806 Luombwe Lane Thornpark , Lusaka, Zambia, 10101","","","https://www.freightnet.com/profile/243129.htm","No"
"KSML","P.O. Box : 30136, PLOT NO. : 1762 , LUBAMBE ROAD, LUSAKA, Zambia, 10101","","","https://www.freightnet.com/profile/132257.htm","No"
